"id","sex","age","age_cat","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","c_charge_degree","type_of_assessment","decile_score.1","score_text","two_year_recid"
438,0,34,"25 - 45",2,0,4,0,0,5,1,"Risk of Recidivism",4,"Low",1
439,0,30,"25 - 45",2,0,1,0,0,2,1,"Risk of Recidivism",1,"Low",0
440,0,39,"25 - 45",2,0,3,0,0,6,1,"Risk of Recidivism",3,"Low",1
441,0,24,"Less than 25",6,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
442,0,33,"25 - 45",1,0,3,0,0,1,0,"Risk of Recidivism",3,"Low",1
445,0,58,"Greater than 45",1,0,3,0,0,2,1,"Risk of Recidivism",3,"Low",0
446,1,21,"Less than 25",2,0,6,0,0,0,0,"Risk of Recidivism",6,"Medium",0
450,0,21,"Less than 25",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
451,0,23,"Less than 25",2,0,8,0,1,4,0,"Risk of Recidivism",8,"High",1
452,0,62,"Greater than 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
454,0,27,"25 - 45",2,1,8,0,1,4,0,"Risk of Recidivism",8,"High",1
456,0,37,"25 - 45",1,0,3,0,0,5,1,"Risk of Recidivism",3,"Low",0
457,0,43,"25 - 45",6,0,2,0,0,2,1,"Risk of Recidivism",2,"Low",1
459,1,32,"25 - 45",2,0,1,0,0,5,1,"Risk of Recidivism",1,"Low",0
461,0,23,"Less than 25",3,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
462,0,27,"25 - 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
463,0,44,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
464,0,28,"25 - 45",1,0,3,0,0,3,0,"Risk of Recidivism",3,"Low",1
465,1,42,"25 - 45",1,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
467,0,24,"Less than 25",6,0,10,1,0,9,1,"Risk of Recidivism",10,"High",1
468,0,27,"25 - 45",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
469,0,20,"Less than 25",2,0,10,0,0,0,1,"Risk of Recidivism",10,"High",1
474,1,51,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
475,0,56,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
478,0,29,"25 - 45",2,0,9,0,0,7,1,"Risk of Recidivism",9,"High",0
480,0,20,"Less than 25",2,0,9,0,0,0,1,"Risk of Recidivism",9,"High",1
481,0,53,"Greater than 45",1,0,1,0,0,6,1,"Risk of Recidivism",1,"Low",0
484,0,27,"25 - 45",1,0,5,0,0,8,1,"Risk of Recidivism",5,"Medium",0
485,0,24,"Less than 25",2,0,9,1,0,2,1,"Risk of Recidivism",9,"High",1
487,0,53,"Greater than 45",1,0,6,0,0,36,1,"Risk of Recidivism",6,"Medium",1
489,0,28,"25 - 45",1,0,3,0,0,2,0,"Risk of Recidivism",3,"Low",1
493,0,45,"Greater than 45",2,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
494,0,21,"Less than 25",3,0,5,1,0,3,1,"Risk of Recidivism",5,"Medium",0
495,1,36,"25 - 45",2,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",0
496,1,25,"25 - 45",1,0,4,0,0,2,0,"Risk of Recidivism",4,"Low",1
497,1,23,"Less than 25",3,0,3,0,0,1,0,"Risk of Recidivism",3,"Low",0
499,0,28,"25 - 45",1,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
500,1,21,"Less than 25",2,0,8,0,0,0,1,"Risk of Recidivism",8,"High",1
501,0,36,"25 - 45",1,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
502,0,24,"Less than 25",2,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
503,0,28,"25 - 45",2,0,6,0,0,3,1,"Risk of Recidivism",6,"Medium",1
504,0,30,"25 - 45",6,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",1
505,0,29,"25 - 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
509,1,30,"25 - 45",1,0,6,0,0,0,0,"Risk of Recidivism",6,"Medium",0
510,0,51,"Greater than 45",3,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
511,0,33,"25 - 45",6,0,1,0,0,3,1,"Risk of Recidivism",1,"Low",0
512,1,25,"25 - 45",2,0,6,0,0,2,1,"Risk of Recidivism",6,"Medium",0
516,0,32,"25 - 45",2,0,9,1,0,12,1,"Risk of Recidivism",9,"High",1
517,0,23,"Less than 25",2,0,6,0,1,1,1,"Risk of Recidivism",6,"Medium",0
518,0,47,"Greater than 45",2,0,3,0,0,3,1,"Risk of Recidivism",3,"Low",0
521,1,32,"25 - 45",3,0,3,0,0,1,1,"Risk of Recidivism",3,"Low",1
522,0,37,"25 - 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
523,0,19,"Less than 25",2,0,10,2,0,2,1,"Risk of Recidivism",10,"High",1
524,0,27,"25 - 45",3,0,8,0,0,0,0,"Risk of Recidivism",8,"High",0
525,0,39,"25 - 45",6,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
526,1,21,"Less than 25",1,0,6,0,2,0,1,"Risk of Recidivism",6,"Medium",0
527,0,69,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
530,0,21,"Less than 25",1,0,6,0,0,2,1,"Risk of Recidivism",6,"Medium",0
531,0,26,"25 - 45",2,0,10,0,1,6,0,"Risk of Recidivism",10,"High",1
532,0,22,"Less than 25",1,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
533,1,23,"Less than 25",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",1
537,0,49,"Greater than 45",2,0,5,0,0,3,1,"Risk of Recidivism",5,"Medium",0
538,0,29,"25 - 45",2,0,4,0,1,2,0,"Risk of Recidivism",4,"Low",0
540,1,60,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
541,1,26,"25 - 45",2,0,10,0,0,0,0,"Risk of Recidivism",10,"High",0
542,0,23,"Less than 25",2,2,10,0,0,3,1,"Risk of Recidivism",10,"High",1
543,0,34,"25 - 45",3,0,5,0,0,2,0,"Risk of Recidivism",5,"Medium",1
545,1,20,"Less than 25",6,1,4,0,0,1,1,"Risk of Recidivism",4,"Low",0
546,0,36,"25 - 45",3,0,3,0,0,1,1,"Risk of Recidivism",3,"Low",0
547,0,30,"25 - 45",1,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
548,0,21,"Less than 25",2,0,3,1,0,1,1,"Risk of Recidivism",3,"Low",0
552,0,22,"Less than 25",1,0,6,0,0,2,0,"Risk of Recidivism",6,"Medium",1
553,0,57,"Greater than 45",2,0,8,0,0,18,1,"Risk of Recidivism",8,"High",0
557,0,21,"Less than 25",2,0,9,0,0,4,1,"Risk of Recidivism",9,"High",1
558,0,21,"Less than 25",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",1
561,0,34,"25 - 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
563,1,50,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",1
565,0,40,"25 - 45",1,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",1
566,0,25,"25 - 45",2,0,8,0,0,7,1,"Risk of Recidivism",8,"High",1
567,1,53,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
569,1,24,"Less than 25",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
572,0,42,"25 - 45",2,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
573,0,28,"25 - 45",2,0,3,0,0,1,0,"Risk of Recidivism",3,"Low",0
574,0,24,"Less than 25",1,0,4,0,0,1,0,"Risk of Recidivism",4,"Low",0
576,0,26,"25 - 45",2,1,8,1,0,6,1,"Risk of Recidivism",8,"High",1
579,0,22,"Less than 25",2,0,9,0,0,4,1,"Risk of Recidivism",9,"High",1
580,0,21,"Less than 25",1,0,7,0,0,3,0,"Risk of Recidivism",7,"Medium",0
581,0,37,"25 - 45",2,0,9,0,0,23,1,"Risk of Recidivism",9,"High",1
584,0,35,"25 - 45",2,0,5,0,0,2,1,"Risk of Recidivism",5,"Medium",0
586,0,53,"Greater than 45",2,0,1,0,0,2,1,"Risk of Recidivism",1,"Low",0
587,0,60,"Greater than 45",2,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
588,0,29,"25 - 45",2,0,4,0,0,7,1,"Risk of Recidivism",4,"Low",0
590,0,48,"Greater than 45",1,1,8,0,0,23,1,"Risk of Recidivism",8,"High",1
594,1,52,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
597,0,27,"25 - 45",2,0,8,0,0,12,1,"Risk of Recidivism",8,"High",1
598,0,28,"25 - 45",2,0,9,0,0,5,1,"Risk of Recidivism",9,"High",0
599,0,33,"25 - 45",1,0,3,0,0,3,0,"Risk of Recidivism",3,"Low",0
600,1,28,"25 - 45",3,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
601,0,47,"Greater than 45",1,0,10,0,0,5,1,"Risk of Recidivism",10,"High",1
602,0,36,"25 - 45",2,0,7,0,0,14,1,"Risk of Recidivism",7,"Medium",1
603,0,29,"25 - 45",2,1,5,0,0,2,1,"Risk of Recidivism",5,"Medium",0
604,0,22,"Less than 25",2,0,9,0,1,0,0,"Risk of Recidivism",9,"High",1
605,0,26,"25 - 45",2,0,7,0,2,6,1,"Risk of Recidivism",7,"Medium",0
608,0,25,"25 - 45",1,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
609,0,68,"Greater than 45",1,0,1,0,0,2,1,"Risk of Recidivism",1,"Low",0
611,0,56,"Greater than 45",2,0,3,0,0,5,1,"Risk of Recidivism",3,"Low",0
612,0,27,"25 - 45",2,0,8,0,0,9,1,"Risk of Recidivism",8,"High",1
613,0,52,"Greater than 45",1,0,1,0,0,4,1,"Risk of Recidivism",1,"Low",1
616,0,32,"25 - 45",2,0,2,0,0,3,1,"Risk of Recidivism",2,"Low",0
617,0,60,"Greater than 45",6,0,1,0,0,4,1,"Risk of Recidivism",1,"Low",0
621,0,23,"Less than 25",3,0,3,0,0,1,0,"Risk of Recidivism",3,"Low",0
622,1,39,"25 - 45",1,0,6,0,0,0,0,"Risk of Recidivism",6,"Medium",0
623,0,56,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
624,1,22,"Less than 25",2,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",0
625,1,27,"25 - 45",2,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",1
627,0,53,"Greater than 45",2,0,6,0,0,11,1,"Risk of Recidivism",6,"Medium",0
628,0,25,"25 - 45",1,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",1
629,0,21,"Less than 25",3,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
630,0,22,"Less than 25",1,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
633,1,58,"Greater than 45",1,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",0
635,0,31,"25 - 45",2,0,3,0,0,7,0,"Risk of Recidivism",3,"Low",1
637,0,22,"Less than 25",1,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",1
638,0,28,"25 - 45",2,0,6,0,0,8,1,"Risk of Recidivism",6,"Medium",1
639,0,42,"25 - 45",6,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
640,0,20,"Less than 25",2,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",1
641,0,29,"25 - 45",1,0,6,0,0,0,0,"Risk of Recidivism",6,"Medium",1
643,0,29,"25 - 45",2,0,10,0,0,8,1,"Risk of Recidivism",10,"High",0
644,0,58,"Greater than 45",2,0,7,0,0,21,0,"Risk of Recidivism",7,"Medium",1
645,0,22,"Less than 25",2,0,7,0,0,3,1,"Risk of Recidivism",7,"Medium",0
646,0,48,"Greater than 45",3,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",1
647,0,37,"25 - 45",1,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
648,0,57,"Greater than 45",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",1
649,0,27,"25 - 45",1,0,1,0,0,3,0,"Risk of Recidivism",1,"Low",0
651,0,26,"25 - 45",2,0,4,0,0,3,1,"Risk of Recidivism",4,"Low",0
653,0,24,"Less than 25",1,0,8,1,1,3,1,"Risk of Recidivism",8,"High",1
654,0,33,"25 - 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
656,0,29,"25 - 45",2,0,6,0,0,2,1,"Risk of Recidivism",6,"Medium",0
657,1,24,"Less than 25",2,0,10,0,0,3,1,"Risk of Recidivism",10,"High",1
659,0,19,"Less than 25",1,0,10,0,1,1,1,"Risk of Recidivism",10,"High",1
660,0,36,"25 - 45",1,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",0
662,1,24,"Less than 25",1,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",0
664,0,34,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
668,0,25,"25 - 45",3,0,5,0,0,2,1,"Risk of Recidivism",5,"Medium",1
669,0,20,"Less than 25",2,1,10,0,1,1,1,"Risk of Recidivism",10,"High",1
673,0,28,"25 - 45",3,0,5,0,0,2,0,"Risk of Recidivism",5,"Medium",1
674,0,24,"Less than 25",2,0,2,0,0,1,0,"Risk of Recidivism",2,"Low",1
675,0,61,"Greater than 45",1,0,1,0,0,4,1,"Risk of Recidivism",1,"Low",0
678,1,50,"Greater than 45",2,0,2,0,0,3,1,"Risk of Recidivism",2,"Low",0
679,0,30,"25 - 45",2,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
680,0,38,"25 - 45",2,0,3,0,0,5,1,"Risk of Recidivism",3,"Low",0
681,0,24,"Less than 25",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
684,0,45,"Greater than 45",2,0,2,0,0,16,1,"Risk of Recidivism",2,"Low",0
685,1,46,"Greater than 45",2,0,10,0,0,2,1,"Risk of Recidivism",10,"High",1
686,0,41,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
687,0,20,"Less than 25",6,0,8,0,1,0,1,"Risk of Recidivism",8,"High",1
688,0,27,"25 - 45",2,0,8,0,0,13,0,"Risk of Recidivism",8,"High",1
689,1,51,"Greater than 45",2,0,8,0,0,16,1,"Risk of Recidivism",8,"High",0
691,0,26,"25 - 45",2,0,6,0,0,1,0,"Risk of Recidivism",6,"Medium",1
692,0,29,"25 - 45",2,0,5,0,0,3,1,"Risk of Recidivism",5,"Medium",1
693,0,52,"Greater than 45",1,0,5,0,0,6,1,"Risk of Recidivism",5,"Medium",1
694,0,28,"25 - 45",1,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",1
696,1,34,"25 - 45",5,0,7,0,0,4,1,"Risk of Recidivism",7,"Medium",1
697,0,55,"Greater than 45",2,0,3,0,0,5,1,"Risk of Recidivism",3,"Low",1
700,0,26,"25 - 45",2,1,9,1,0,10,1,"Risk of Recidivism",9,"High",1
701,0,28,"25 - 45",2,0,10,0,0,5,1,"Risk of Recidivism",10,"High",0
703,0,63,"Greater than 45",1,0,1,0,0,2,1,"Risk of Recidivism",1,"Low",0
704,0,42,"25 - 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
707,0,23,"Less than 25",2,1,6,2,2,6,1,"Risk of Recidivism",6,"Medium",0
708,0,54,"Greater than 45",2,0,9,0,0,28,1,"Risk of Recidivism",9,"High",1
709,0,35,"25 - 45",2,0,7,0,1,8,1,"Risk of Recidivism",7,"Medium",1
711,1,24,"Less than 25",2,1,9,0,0,6,1,"Risk of Recidivism",9,"High",1
712,0,54,"Greater than 45",2,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",0
713,0,58,"Greater than 45",2,0,6,0,0,12,0,"Risk of Recidivism",6,"Medium",1
715,0,23,"Less than 25",1,0,5,0,1,1,0,"Risk of Recidivism",5,"Medium",1
716,0,35,"25 - 45",2,0,2,0,0,1,0,"Risk of Recidivism",2,"Low",0
718,0,20,"Less than 25",2,0,10,0,0,1,1,"Risk of Recidivism",10,"High",1
720,0,51,"Greater than 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
721,0,24,"Less than 25",3,0,10,0,0,0,1,"Risk of Recidivism",10,"High",0
722,0,37,"25 - 45",1,0,2,0,0,3,1,"Risk of Recidivism",2,"Low",0
724,0,47,"Greater than 45",1,0,1,0,0,3,1,"Risk of Recidivism",1,"Low",0
726,0,34,"25 - 45",1,0,6,0,0,4,1,"Risk of Recidivism",6,"Medium",1
727,0,56,"Greater than 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
728,0,34,"25 - 45",3,0,1,0,0,4,1,"Risk of Recidivism",1,"Low",1
729,0,59,"Greater than 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",1
730,0,35,"25 - 45",4,0,6,0,0,0,1,"Risk of Recidivism",6,"Medium",0
731,0,58,"Greater than 45",3,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
732,0,29,"25 - 45",3,0,4,0,0,2,0,"Risk of Recidivism",4,"Low",0
737,1,24,"Less than 25",1,0,9,0,1,6,1,"Risk of Recidivism",9,"High",1
738,0,21,"Less than 25",1,0,9,0,4,2,0,"Risk of Recidivism",9,"High",1
739,0,26,"25 - 45",2,0,9,0,0,2,0,"Risk of Recidivism",9,"High",0
740,0,50,"Greater than 45",4,0,7,0,0,5,1,"Risk of Recidivism",7,"Medium",1
743,0,26,"25 - 45",2,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
745,1,30,"25 - 45",1,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
750,0,29,"25 - 45",1,0,9,0,0,6,1,"Risk of Recidivism",9,"High",1
752,0,29,"25 - 45",1,0,4,0,0,0,0,"Risk of Recidivism",4,"Low",1
753,0,54,"Greater than 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
754,0,29,"25 - 45",2,0,4,0,0,4,1,"Risk of Recidivism",4,"Low",1
756,1,59,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
757,0,38,"25 - 45",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",0
758,1,22,"Less than 25",3,0,5,0,0,2,1,"Risk of Recidivism",5,"Medium",1
760,0,29,"25 - 45",2,0,7,0,0,4,1,"Risk of Recidivism",7,"Medium",1
762,0,27,"25 - 45",1,0,3,0,0,1,0,"Risk of Recidivism",3,"Low",1
763,0,26,"25 - 45",3,0,5,0,0,7,1,"Risk of Recidivism",5,"Medium",1
764,0,52,"Greater than 45",3,0,3,0,0,20,1,"Risk of Recidivism",3,"Low",0
765,0,66,"Greater than 45",2,0,6,0,0,33,1,"Risk of Recidivism",6,"Medium",1
769,0,27,"25 - 45",1,0,5,0,0,2,1,"Risk of Recidivism",5,"Medium",0
770,0,51,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
771,0,35,"25 - 45",1,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
774,0,26,"25 - 45",2,0,7,0,0,1,1,"Risk of Recidivism",7,"Medium",0
775,0,52,"Greater than 45",1,0,3,0,0,4,0,"Risk of Recidivism",3,"Low",0
779,1,35,"25 - 45",2,0,2,0,0,12,0,"Risk of Recidivism",2,"Low",0
781,0,48,"Greater than 45",6,0,5,0,0,12,1,"Risk of Recidivism",5,"Medium",0
785,1,26,"25 - 45",2,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
786,1,48,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
787,0,30,"25 - 45",3,0,4,0,0,7,0,"Risk of Recidivism",4,"Low",0
788,0,28,"25 - 45",6,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",0
789,0,33,"25 - 45",2,0,3,0,0,2,0,"Risk of Recidivism",3,"Low",0
790,1,34,"25 - 45",2,0,4,0,0,6,1,"Risk of Recidivism",4,"Low",0
792,0,25,"25 - 45",6,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
793,0,59,"Greater than 45",2,0,7,0,0,10,1,"Risk of Recidivism",7,"Medium",1
794,0,29,"25 - 45",2,0,5,0,0,5,1,"Risk of Recidivism",5,"Medium",1
796,0,24,"Less than 25",1,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
798,0,48,"Greater than 45",1,0,7,0,0,1,1,"Risk of Recidivism",7,"Medium",1
800,0,55,"Greater than 45",2,0,8,0,0,0,0,"Risk of Recidivism",8,"High",1
803,0,52,"Greater than 45",2,0,5,0,0,4,0,"Risk of Recidivism",5,"Medium",0
804,0,20,"Less than 25",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",1
805,0,25,"25 - 45",1,0,4,0,0,4,1,"Risk of Recidivism",4,"Low",1
806,0,24,"Less than 25",1,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
807,0,23,"Less than 25",1,0,9,0,0,0,0,"Risk of Recidivism",9,"High",0
808,0,27,"25 - 45",1,0,4,1,3,6,1,"Risk of Recidivism",4,"Low",0
810,0,25,"25 - 45",2,0,3,1,0,1,0,"Risk of Recidivism",3,"Low",1
812,0,31,"25 - 45",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
813,0,25,"25 - 45",2,0,4,1,0,6,1,"Risk of Recidivism",4,"Low",1
814,0,32,"25 - 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",1
815,0,21,"Less than 25",1,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",1
817,0,37,"25 - 45",6,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
818,0,25,"25 - 45",1,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
820,0,32,"25 - 45",3,1,10,1,0,20,1,"Risk of Recidivism",10,"High",0
821,0,35,"25 - 45",2,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",0
823,0,42,"25 - 45",2,0,7,0,0,14,1,"Risk of Recidivism",7,"Medium",1
825,0,24,"Less than 25",1,0,10,0,1,9,0,"Risk of Recidivism",10,"High",1
829,0,22,"Less than 25",1,1,10,0,4,6,1,"Risk of Recidivism",10,"High",1
830,0,21,"Less than 25",3,0,6,0,0,0,1,"Risk of Recidivism",6,"Medium",1
831,0,47,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
835,0,27,"25 - 45",2,0,9,0,0,5,1,"Risk of Recidivism",9,"High",1
836,0,43,"25 - 45",3,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",1
837,0,46,"Greater than 45",1,0,6,0,0,2,1,"Risk of Recidivism",6,"Medium",1
838,0,44,"25 - 45",2,0,3,0,0,1,0,"Risk of Recidivism",3,"Low",0
840,0,27,"25 - 45",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",0
841,0,23,"Less than 25",1,0,2,0,0,2,1,"Risk of Recidivism",2,"Low",0
842,1,50,"Greater than 45",3,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
843,0,42,"25 - 45",2,0,5,0,0,8,1,"Risk of Recidivism",5,"Medium",0
844,0,58,"Greater than 45",2,0,6,0,0,6,1,"Risk of Recidivism",6,"Medium",0
847,0,26,"25 - 45",2,0,6,0,1,3,1,"Risk of Recidivism",6,"Medium",0
848,1,48,"Greater than 45",6,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
849,0,39,"25 - 45",2,0,3,0,0,3,1,"Risk of Recidivism",3,"Low",1
850,0,21,"Less than 25",2,0,5,2,0,3,1,"Risk of Recidivism",5,"Medium",1
851,0,63,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
852,0,22,"Less than 25",2,0,7,1,0,3,1,"Risk of Recidivism",7,"Medium",1
853,0,50,"Greater than 45",2,0,3,0,0,3,0,"Risk of Recidivism",3,"Low",0
855,0,38,"25 - 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
856,0,41,"25 - 45",1,0,6,0,0,1,1,"Risk of Recidivism",6,"Medium",0
857,0,28,"25 - 45",2,8,8,0,1,16,1,"Risk of Recidivism",8,"High",1
858,1,30,"25 - 45",2,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
859,0,23,"Less than 25",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
861,0,25,"25 - 45",1,0,4,0,0,2,1,"Risk of Recidivism",4,"Low",1
863,0,40,"25 - 45",1,0,4,0,0,5,1,"Risk of Recidivism",4,"Low",0
864,0,24,"Less than 25",3,0,8,0,0,8,1,"Risk of Recidivism",8,"High",0
867,0,27,"25 - 45",2,0,4,0,0,5,0,"Risk of Recidivism",4,"Low",1
869,0,44,"25 - 45",1,0,3,0,0,11,0,"Risk of Recidivism",3,"Low",0
870,1,35,"25 - 45",2,0,2,0,0,6,1,"Risk of Recidivism",2,"Low",1
871,0,42,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
872,0,38,"25 - 45",2,0,7,0,0,15,1,"Risk of Recidivism",7,"Medium",0
874,0,26,"25 - 45",3,0,6,0,0,4,1,"Risk of Recidivism",6,"Medium",0
875,1,25,"25 - 45",2,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
879,0,24,"Less than 25",1,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",0
880,0,64,"Greater than 45",3,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
881,1,49,"Greater than 45",1,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",1
882,0,50,"Greater than 45",1,0,1,0,0,5,1,"Risk of Recidivism",1,"Low",1
883,0,28,"25 - 45",1,0,6,0,0,8,1,"Risk of Recidivism",6,"Medium",1
884,0,66,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
886,1,46,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
887,0,30,"25 - 45",2,0,6,0,1,5,1,"Risk of Recidivism",6,"Medium",1
888,1,22,"Less than 25",1,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
889,0,23,"Less than 25",1,0,4,0,0,1,0,"Risk of Recidivism",4,"Low",0
890,0,30,"25 - 45",6,0,6,0,0,0,0,"Risk of Recidivism",6,"Medium",1
891,0,24,"Less than 25",2,1,10,0,0,10,1,"Risk of Recidivism",10,"High",1
893,0,31,"25 - 45",3,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
895,0,31,"25 - 45",6,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
897,0,21,"Less than 25",2,4,7,0,0,4,1,"Risk of Recidivism",7,"Medium",1
898,0,28,"25 - 45",2,0,8,0,0,4,1,"Risk of Recidivism",8,"High",0
899,0,25,"25 - 45",2,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
900,1,21,"Less than 25",1,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",0
901,0,27,"25 - 45",2,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
904,0,20,"Less than 25",3,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",1
905,0,32,"25 - 45",3,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
906,1,24,"Less than 25",1,0,5,0,1,0,1,"Risk of Recidivism",5,"Medium",0
909,0,20,"Less than 25",2,1,3,0,0,1,1,"Risk of Recidivism",3,"Low",0
913,0,31,"25 - 45",2,0,8,0,0,3,0,"Risk of Recidivism",8,"High",1
914,0,27,"25 - 45",2,0,7,0,0,3,0,"Risk of Recidivism",7,"Medium",1
